smooth_window,diff_lag,eps,replicate,detected,truth,matched,precision,recall,f1,start_index_mae,peak_index_mae,end_index_mae,duration_mae,amplitude_mae,temporal_symmetry_mae
9,1,0.0,3,91,12,12,0.13186813186813187,1.0,0.23300970873786409,24.916666666666668,1.5,35.25,59.833333333333336,0.567738457105279,0.5218895016811683
9,1,0.0,4,79,12,12,0.1518987341772152,1.0,0.26373626373626374,23.583333333333332,2.3333333333333335,35.25,58.833333333333336,0.5180345885223293,0.5587971566223598
9,1,0.01,0,77,12,12,0.15584415584415584,1.0,0.2696629213483146,25.166666666666668,1.4166666666666667,39.666666666666664,64.83333333333333,0.5966531684516728,0.631393136433459
9,1,0.01,1,82,12,12,0.14634146341463414,1.0,0.2553191489361702,22.25,1.1666666666666667,37.583333333333336,59.833333333333336,0.45602212848073514,0.72911712608219
9,1,0.01,2,81,12,12,0.14814814814814814,1.0,0.25806451612903225,24.166666666666668,1.1666666666666667,38.083333333333336,62.25,0.5524175489528462,0.5013328038750621
9,1,0.01,3,95,12,12,0.12631578947368421,1.0,0.22429906542056077,30.083333333333332,1.0833333333333333,38.0,68.08333333333333,0.7184855065427719,0.4721040533540533
9,1,0.01,4,88,12,12,0.13636363636363635,1.0,0.24000000000000002,29.916666666666668,1.8333333333333333,38.333333333333336,68.25,0.7348602713359508,0.44765111431778104
9,1,0.03,0,90,12,12,0.13333333333333333,1.0,0.23529411764705882,36.666666666666664,1.3333333333333333,32.833333333333336,68.16666666666667,0.7899618876197839,0.3499206349206349
9,1,0.03,1,79,12,12,0.1518987341772152,1.0,0.26373626373626374,35.583333333333336,1.1666666666666667,25.916666666666668,58.5,0.585041494540503,0.5745432399340816
9,1,0.03,2,95,12,12,0.12631578947368421,1.0,0.22429906542056077,37.333333333333336,0.8333333333333334,23.083333333333332,58.583333333333336,0.5667108462984278,0.5231040276253042
9,1,0.03,3,94,12,12,0.1276595744680851,1.0,0.22641509433962262,36.416666666666664,0.75,29.666666666666668,63.583333333333336,0.6669817644379602,0.5485235760971056
9,1,0.03,4,94,12,12,0.1276595744680851,1.0,0.22641509433962262,36.166666666666664,1.25,38.5,74.66666666666667,0.9238473426584441,0.35977633477633475
9,3,0.0,0,26,12,12,0.46153846153846156,1.0,0.631578947368421,7.833333333333333,3.75,14.75,17.583333333333332,0.05368496051854562,0.35374181881007366
9,3,0.0,1,25,12,12,0.48,1.0,0.6486486486486487,7.333333333333333,3.5,15.25,17.75,0.03300567112046032,0.33109285707969915
9,3,0.0,2,28,12,12,0.42857142857142855,1.0,0.6,6.75,3.5833333333333335,23.25,26.666666666666668,0.046785732582609964,0.5464215128217202
9,3,0.0,3,33,12,12,0.36363636363636365,1.0,0.5333333333333333,6.5,2.5,26.083333333333332,30.25,0.045589376201129427,0.6248864450145586
9,3,0.0,4,29,12,12,0.41379310344827586,1.0,0.5853658536585366,7.833333333333333,3.6666666666666665,23.083333333333332,26.416666666666668,0.04954517564207497,0.5319082422561096
9,3,0.01,0,29,12,12,0.41379310344827586,1.0,0.5853658536585366,7.833333333333333,2.9166666666666665,18.75,22.083333333333332,0.07982767868465178,0.42366728017000344
9,3,0.01,1,24,12,12,0.5,1.0,0.6666666666666666,7.333333333333333,3.0833333333333335,17.916666666666668,20.583333333333332,0.036817854470638234,0.4022908407776829
9,3,0.01,2,27,12,12,0.4444444444444444,1.0,0.6153846153846153,7.333333333333333,3.25,24.333333333333332,27.333333333333332,0.05060655995880208,0.551519937613854
9,3,0.01,3,32,12,12,0.375,1.0,0.5454545454545454,9.5,2.1666666666666665,23.25,30.25,0.12126287116795557,0.4510880805376944
9,3,0.01,4,27,12,12,0.4444444444444444,1.0,0.6153846153846153,8.083333333333334,3.3333333333333335,23.833333333333332,27.416666666666668,0.05567076790039959,0.5418669853654373
9,3,0.03,0,30,12,12,0.4,1.0,0.5714285714285715,10.5,2.75,19.25,24.25,0.09913270932098382,0.4417402803575194
9,3,0.03,1,27,12,12,0.4444444444444444,1.0,0.6153846153846153,9.416666666666666,2.25,20.75,25.0,0.06485613717380499,0.4909426438709204
