distance_fraction,prominence,seed,detected,truth,matched,precision,recall,f1,interval_iou_mean,start_index_mae,peak_index_mae,end_index_mae,duration_mae,amplitude_mae,temporal_symmetry_mae
0.6,0.25,1730,12,12,12,1.0,1.0,1.0,0.9082180803495956,3.9166666666666665,3.3333333333333335,3.75,5.0,0.28830772170730845,0.11243273018810085
0.6,0.25,1731,11,12,11,1.0,0.9166666666666666,0.9565217391304348,0.9200752732690819,3.6363636363636362,2.272727272727273,3.0,4.636363636363637,0.30449340182751183,0.07329187666901064
0.6,0.25,1732,12,12,12,1.0,1.0,1.0,0.9305411779858074,3.0,3.1666666666666665,2.8333333333333335,5.166666666666667,0.32364035500411664,0.08781218487423709
0.6,0.25,1733,12,12,12,1.0,1.0,1.0,0.9323482255640722,2.8333333333333335,3.6666666666666665,2.8333333333333335,3.6666666666666665,0.30150449946390695,0.12046583564692569
0.6,0.25,1734,12,12,12,1.0,1.0,1.0,0.9214493366098954,3.1666666666666665,3.5,3.4166666666666665,5.083333333333333,0.2905993461855555,0.11961565047802113
0.6,0.25,1735,12,12,12,1.0,1.0,1.0,0.9228025282953546,3.3333333333333335,3.8333333333333335,3.1666666666666665,4.666666666666667,0.2998317308311918,0.10292849671901683
0.6,0.25,1736,12,12,12,1.0,1.0,1.0,0.9464771694280367,2.25,4.25,2.1666666666666665,2.9166666666666665,0.2982512215737326,0.1247596533577658
0.6,0.25,1737,12,12,12,1.0,1.0,1.0,0.9261032290996285,3.0,2.6666666666666665,3.1666666666666665,3.3333333333333335,0.28138315545947706,0.08765525251996853
0.6,0.25,1738,12,12,12,1.0,1.0,1.0,0.9454167940045273,2.3333333333333335,4.0,2.1666666666666665,2.8333333333333335,0.31645750853654037,0.10649482293204164
0.6,0.25,1739,12,12,12,1.0,1.0,1.0,0.9305330736273919,2.9166666666666665,4.083333333333333,2.9166666666666665,4.5,0.29554876851383205,0.12325324277607093
0.6,0.25,1740,12,12,12,1.0,1.0,1.0,0.8988220158286202,4.416666666666667,2.75,4.166666666666667,5.083333333333333,0.2843367837562195,0.16126748577573297
0.6,0.25,1741,12,12,12,1.0,1.0,1.0,0.9487119465814241,2.1666666666666665,2.75,2.0833333333333335,2.25,0.2819270985569719,0.08735729954487109
0.6,0.25,1742,12,12,12,1.0,1.0,1.0,0.9328241232276916,2.75,3.5833333333333335,2.8333333333333335,4.25,0.31380723048997067,0.08526688676344385
0.6,0.25,1743,12,12,12,1.0,1.0,1.0,0.9153460708008438,3.5,2.9166666666666665,3.5833333333333335,4.25,0.33789096985025485,0.09100739732582412
0.6,0.25,1744,12,12,12,1.0,1.0,1.0,0.9459613648471915,2.3333333333333335,1.75,2.1666666666666665,2.3333333333333335,0.34703074003294526,0.05416549927980958
0.6,0.25,1745,12,12,12,1.0,1.0,1.0,0.9233512454651686,3.3333333333333335,2.4166666666666665,3.0833333333333335,5.083333333333333,0.2868570977443288,0.08879550754852931
0.6,0.25,1746,11,12,11,1.0,0.9166666666666666,0.9565217391304348,0.933405960904394,2.727272727272727,3.3636363636363638,2.909090909090909,3.6363636363636362,0.2867648585986371,0.07458882530705241
0.6,0.25,1747,12,12,12,1.0,1.0,1.0,0.9275089159438132,2.9166666666666665,2.5,3.0833333333333335,3.6666666666666665,0.3252834665327958,0.05916690400721227
0.6,0.25,1748,12,12,12,1.0,1.0,1.0,0.9026295917734125,4.0,3.1666666666666665,4.25,6.916666666666667,0.30538242139606214,0.11694603565746743
0.6,0.4,1729,11,12,11,1.0,0.9166666666666666,0.9565217391304348,0.8885022055062652,4.7272727272727275,1.7272727272727273,4.818181818181818,7.545454545454546,0.2805720735237514,0.10294563817470238
0.6,0.4,1730,11,12,11,1.0,0.9166666666666666,0.9565217391304348,0.9094999379214841,3.909090909090909,3.4545454545454546,3.6363636363636362,5.363636363636363,0.2902858713258404,0.11704221519958927
0.6,0.4,1731,11,12,11,1.0,0.9166666666666666,0.9565217391304348,0.9200752732690819,3.6363636363636362,2.272727272727273,3.0,4.636363636363637,0.30449340182751183,0.07329187666901064
0.6,0.4,1732,12,12,12,1.0,1.0,1.0,0.9336661779858075,2.75,3.1666666666666665,2.8333333333333335,4.916666666666667,0.32250979133886726,0.09068255524460746
0.6,0.4,1733,11,12,11,1.0,0.9166666666666666,0.9565217391304348,0.9273344278880787,3.0,3.4545454545454546,3.090909090909091,3.909090909090909,0.30967449082111903,0.11875904740309039
0.6,0.4,1734,12,12,12,1.0,1.0,1.0,0.9214493366098954,3.1666666666666665,3.5,3.4166666666666665,5.083333333333333,0.2905993461855555,0.11961565047802113
0.6,0.4,1735,12,12,12,1.0,1.0,1.0,0.9228025282953546,3.3333333333333335,3.8333333333333335,3.1666666666666665,4.666666666666667,0.2998317308311918,0.10292849671901683
0.6,0.4,1736,12,12,12,1.0,1.0,1.0,0.9464771694280367,2.25,4.25,2.1666666666666665,2.9166666666666665,0.2982512215737326,0.1247596533577658
0.6,0.4,1737,12,12,12,1.0,1.0,1.0,0.9261032290996285,3.0,2.6666666666666665,3.1666666666666665,3.3333333333333335,0.28138315545947706,0.08765525251996853
0.6,0.4,1738,12,12,12,1.0,1.0,1.0,0.9484288421972983,2.0833333333333335,4.0,2.1666666666666665,3.0833333333333335,0.3159973583619257,0.10280506389589705
0.6,0.4,1739,12,12,12,1.0,1.0,1.0,0.9305330736273919,2.9166666666666665,4.083333333333333,2.9166666666666665,4.5,0.29554876851383205,0.12325324277607093
0.6,0.4,1740,12,12,12,1.0,1.0,1.0,0.8988220158286202,4.416666666666667,2.75,4.166666666666667,5.083333333333333,0.2843367837562195,0.16126748577573297
0.6,0.4,1741,12,12,12,1.0,1.0,1.0,0.9517983663345105,1.9166666666666667,2.75,2.0833333333333335,2.1666666666666665,0.28143108011206025,0.08624935399248108
0.6,0.4,1742,12,12,12,1.0,1.0,1.0,0.9359491232276915,2.5,3.5833333333333335,2.8333333333333335,4.0,0.31085406397448045,0.08626796901452609
0.6,0.4,1743,11,12,11,1.0,0.9166666666666666,0.9565217391304348,0.9224229863281933,3.3636363636363638,3.090909090909091,3.1818181818181817,3.4545454545454546,0.3428460187886497,0.09792394497959647
0.6,0.4,1744,12,12,12,1.0,1.0,1.0,0.9479938851723947,2.1666666666666665,1.75,2.1666666666666665,2.5,0.34185921354613896,0.05182810090582584
0.6,0.4,1745,12,12,12,1.0,1.0,1.0,0.9233512454651686,3.3333333333333335,2.4166666666666665,3.0833333333333335,5.083333333333333,0.2868570977443288,0.08879550754852931
0.6,0.4,1746,11,12,11,1.0,0.9166666666666666,0.9565217391304348,0.933405960904394,2.727272727272727,3.3636363636363638,2.909090909090909,3.6363636363636362,0.2867648585986371,0.07458882530705241
0.6,0.4,1747,12,12,12,1.0,1.0,1.0,0.9275089159438132,2.9166666666666665,2.5,3.0833333333333335,3.6666666666666665,0.3252834665327958,0.05916690400721227
0.6,0.4,1748,12,12,12,1.0,1.0,1.0,0.9026295917734125,4.0,3.1666666666666665,4.25,6.916666666666667,0.30538242139606214,0.11694603565746743
