smooth_window,diff_lag,eps,seed,detected,truth,matched,precision,recall,f1,interval_iou_mean,start_index_mae,peak_index_mae,end_index_mae,duration_mae,amplitude_mae,temporal_symmetry_mae
5,10,0.01,1748,20,12,9,0.45,0.75,0.5625000000000001,0.8456248307422546,7.333333333333333,6.111111111111111,6.0,2.2222222222222223,0.06744256191587895,0.05689290688090043
5,10,0.03,1729,15,12,11,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.8145756423344742,8.636363636363637,5.818181818181818,7.636363636363637,2.090909090909091,0.0677407456589293,0.06801239694043183
5,10,0.03,1730,21,12,10,0.47619047619047616,0.8333333333333334,0.6060606060606061,0.775587044183372,9.1,6.3,10.2,6.7,0.07590261813903768,0.14594560578172047
5,10,0.03,1731,15,12,9,0.6,0.75,0.6666666666666665,0.8371830057697642,7.0,6.777777777777778,7.222222222222222,2.2222222222222223,0.07571937252322186,0.028194427526384347
5,10,0.03,1732,15,12,11,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.8451483168191966,7.363636363636363,4.7272727272727275,6.0,1.7272727272727273,0.046262463774156055,0.06384839385616645
5,10,0.03,1733,17,12,11,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.8318920749897637,8.090909090909092,6.2727272727272725,6.454545454545454,3.272727272727273,0.07485177885254733,0.034629189501724264
5,10,0.03,1734,13,12,12,0.9230769230769231,1.0,0.9600000000000001,0.8364707979653869,7.333333333333333,5.666666666666667,6.916666666666667,2.25,0.07308388297326697,0.057864061039881544
5,10,0.03,1735,15,12,10,0.6666666666666666,0.8333333333333334,0.7407407407407408,0.8111211817204375,6.7,5.6,9.4,6.3,0.06134017640307079,0.12129139988115493
5,10,0.03,1736,13,12,11,0.8461538461538461,0.9166666666666666,0.8799999999999999,0.8220956703131974,7.545454545454546,5.2727272727272725,8.181818181818182,2.8181818181818183,0.08723317665858749,0.07049334534882884
5,10,0.03,1737,18,12,11,0.6111111111111112,0.9166666666666666,0.7333333333333334,0.8112937395749479,7.636363636363637,5.909090909090909,8.363636363636363,6.545454545454546,0.04672948530344025,0.12014895086145204
5,10,0.03,1738,16,12,10,0.625,0.8333333333333334,0.7142857142857143,0.8122144348141965,6.5,6.1,9.5,5.4,0.08249853138934325,0.13118349698061568
5,10,0.03,1739,16,12,11,0.6875,0.9166666666666666,0.7857142857142857,0.7975377346195653,8.0,4.090909090909091,9.272727272727273,6.0,0.06609489816309275,0.1593123005030499
5,10,0.03,1740,16,12,11,0.6875,0.9166666666666666,0.7857142857142857,0.8267155149059313,8.0,7.0,7.181818181818182,3.0,0.06254987999827061,0.051813319744606484
5,10,0.03,1741,15,12,11,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.8216034981368466,8.272727272727273,6.0,7.363636363636363,2.3636363636363638,0.0788152141491658,0.05097516862169807
5,10,0.03,1742,19,12,12,0.631578947368421,1.0,0.7741935483870968,0.7834923062012428,7.583333333333333,5.583333333333333,10.583333333333334,9.166666666666666,0.08200060232094765,0.21079601569579462
5,10,0.03,1743,15,12,12,0.8,1.0,0.888888888888889,0.8094995907246614,7.416666666666667,5.916666666666667,8.833333333333334,5.916666666666667,0.07982447119878089,0.13291831401367105
5,10,0.03,1744,17,12,11,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.799525845879645,7.909090909090909,4.909090909090909,9.272727272727273,5.363636363636363,0.11114538667455737,0.14402898936429923
5,10,0.03,1745,18,12,10,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.7938975200127112,7.8,5.0,9.8,7.4,0.06779577099070114,0.15810647374626238
5,10,0.03,1746,15,12,11,0.7333333333333333,0.9166666666666666,0.8148148148148148,0.8344912042947363,7.636363636363637,5.909090909090909,6.7272727272727275,2.727272727272727,0.06047778953354381,0.07713074004879077
5,10,0.03,1747,17,12,12,0.7058823529411765,1.0,0.8275862068965517,0.818863637688037,7.25,6.166666666666667,8.083333333333334,5.666666666666667,0.07011119130153867,0.09627879741431068
5,10,0.03,1748,19,12,10,0.5263157894736842,0.8333333333333334,0.6451612903225806,0.8322490735910002,7.7,5.8,6.9,2.8,0.06527424722293709,0.053638328767057854
9,1,0.0,1729,80,12,1,0.0125,0.08333333333333333,0.02173913043478261,0.9012345679012346,7.0,3.0,1.0,6.0,0.015333846210607183,0.027027027027026973
9,1,0.0,1730,88,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.0,1731,82,12,3,0.036585365853658534,0.25,0.06382978723404255,0.62690329218107,19.0,5.0,11.0,29.333333333333332,0.051084894508664935,0.427994227994228
9,1,0.0,1732,91,12,1,0.01098901098901099,0.08333333333333333,0.01941747572815534,0.8902439024390244,7.0,4.0,2.0,5.0,0.005455406799968254,0.013333333333333308
9,1,0.0,1733,79,12,2,0.02531645569620253,0.16666666666666666,0.04395604395604395,0.63125,11.0,3.5,18.5,29.5,0.05690666357714014,0.43577235772357725
9,1,0.0,1734,82,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.0,1735,90,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.0,1736,80,12,1,0.0125,0.08333333333333333,0.02173913043478261,0.7875,7.0,1.0,10.0,17.0,0.013449365207370612,0.0793650793650793
9,1,0.0,1737,97,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.0,1738,77,12,1,0.012987012987012988,0.08333333333333333,0.02247191011235955,0.9125,7.0,3.0,0.0,7.0,0.024531191646571582,0.013698630136986356
9,1,0.0,1739,88,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.0,1740,78,12,1,0.01282051282051282,0.08333333333333333,0.022222222222222223,0.5125,2.0,2.0,37.0,39.0,0.028102799432039305,0.9512195121951219
9,1,0.0,1741,75,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.0,1742,82,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.0,1743,95,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.0,1744,71,12,1,0.014084507042253521,0.08333333333333333,0.024096385542168676,0.8,8.0,0.0,8.0,16.0,0.05087979976199186,0.0
9,1,0.0,1745,87,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.0,1746,94,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.0,1747,80,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.0,1748,80,12,2,0.025,0.16666666666666666,0.04347826086956522,0.6944444444444444,24.0,4.0,0.5,23.5,0.03929748018991014,0.47054794520547943
9,1,0.01,1729,77,12,2,0.025974025974025976,0.16666666666666666,0.0449438202247191,0.5030864197530864,39.5,2.0,0.5,39.0,0.019806139210789275,0.8797619047619047
9,1,0.01,1730,82,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.01,1731,81,12,1,0.012345679012345678,0.08333333333333333,0.02150537634408602,0.5432098765432098,36.0,5.0,1.0,35.0,0.05181541626354558,0.6
9,1,0.01,1732,95,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.01,1733,88,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.01,1734,82,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.01,1735,79,12,1,0.012658227848101266,0.08333333333333333,0.021978021978021976,0.5,12.0,0.0,28.0,40.0,0.07647957180635623,0.4
9,1,0.01,1736,77,12,1,0.012987012987012988,0.08333333333333333,0.02247191011235955,0.7875,7.0,1.0,10.0,17.0,0.013449365207370612,0.0793650793650793
9,1,0.01,1737,83,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.01,1738,77,12,1,0.012987012987012988,0.08333333333333333,0.02247191011235955,0.5375,35.0,4.0,2.0,37.0,0.019977203297765422,0.5813953488372093
9,1,0.01,1739,79,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.01,1740,82,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.01,1741,73,12,1,0.0136986301369863,0.08333333333333333,0.023529411764705882,0.5581395348837209,32.0,1.0,6.0,26.0,0.07000180366899489,0.6666666666666666
9,1,0.01,1742,87,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.01,1743,87,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.01,1744,67,12,2,0.029850746268656716,0.16666666666666666,0.05063291139240506,0.8625,7.5,1.0,3.5,11.0,0.0793329631016697,0.028240252897787088
9,1,0.01,1745,77,12,1,0.012987012987012988,0.08333333333333333,0.02247191011235955,0.813953488372093,10.0,2.0,6.0,4.0,0.09917664396538894,0.1578947368421053
9,1,0.01,1746,91,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.01,1747,88,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.01,1748,84,12,2,0.023809523809523808,0.16666666666666666,0.041666666666666664,0.6450617283950617,28.0,3.5,0.5,27.5,0.03929748018991014,0.5038461538461538
9,1,0.03,1729,90,12,1,0.011111111111111112,0.08333333333333333,0.0196078431372549,0.525,38.0,1.0,0.0,38.0,0.028180140977264734,0.9523809523809523
9,1,0.03,1730,79,12,3,0.0379746835443038,0.25,0.06593406593406594,0.5296480037798251,35.333333333333336,1.0,4.333333333333333,31.0,0.025681944421821885,0.8513820694671758
9,1,0.03,1731,95,12,4,0.042105263157894736,0.3333333333333333,0.07476635514018691,0.5167172108229019,37.25,0.75,2.75,34.5,0.02626307392503846,0.9119922630560929
9,1,0.03,1732,94,12,1,0.010638297872340425,0.08333333333333333,0.018867924528301886,0.5238095238095238,36.0,1.0,4.0,32.0,0.005455406799968254,0.7916666666666666
9,1,0.03,1733,94,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.03,1734,84,12,3,0.03571428571428571,0.25,0.0625,0.5770340694417302,31.0,0.6666666666666666,5.0,26.0,0.02707582011102405,0.7047207281399319
9,1,0.03,1735,90,12,1,0.011111111111111112,0.08333333333333333,0.0196078431372549,0.5232558139534884,35.0,0.0,6.0,29.0,0.025729100000043248,0.803921568627451
9,1,0.03,1736,85,12,1,0.011764705882352941,0.08333333333333333,0.020618556701030927,0.5862068965517241,29.0,1.0,7.0,22.0,0.05583966498276971,0.6551724137931034
9,1,0.03,1737,82,12,2,0.024390243902439025,0.16666666666666666,0.0425531914893617,0.6371662360034454,26.5,2.0,3.5,23.0,0.027918364141265306,0.6668850311169341
9,1,0.03,1738,98,12,1,0.01020408163265306,0.08333333333333333,0.01818181818181818,0.5058823529411764,37.0,1.0,5.0,32.0,0.019139072443786986,0.9166666666666666
9,1,0.03,1739,74,12,3,0.04054054054054054,0.25,0.06976744186046512,0.6304050355774494,25.666666666666668,2.3333333333333335,6.0,19.666666666666668,0.016317911227655246,0.587082793156918
9,1,0.03,1740,102,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.03,1741,83,12,3,0.03614457831325301,0.25,0.06315789473684211,0.5862289101687187,30.0,0.6666666666666666,5.333333333333333,24.666666666666668,0.013388118294940318,0.7026470588235294
9,1,0.03,1742,89,12,1,0.011235955056179775,0.08333333333333333,0.019801980198019802,0.8072289156626506,13.0,1.0,3.0,10.0,0.07828811562456606,0.2571428571428571
9,1,0.03,1743,83,12,1,0.012048192771084338,0.08333333333333333,0.021052631578947368,0.5975609756097561,31.0,0.0,2.0,29.0,0.031197862400559995,0.6470588235294118
9,1,0.03,1744,88,12,5,0.056818181818181816,0.4166666666666667,0.09999999999999999,0.5482948768733082,34.6,0.8,3.0,31.6,0.059064781173956506,0.767929411305129
9,1,0.03,1745,95,12,3,0.031578947368421054,0.25,0.05607476635514019,0.5219550920642297,36.333333333333336,1.3333333333333333,3.6666666666666665,32.666666666666664,0.058985770271098935,0.8498815951501374
9,1,0.03,1746,98,12,0,0.0,0.0,0.0,,,,,,,
9,1,0.03,1747,92,12,1,0.010869565217391304,0.08333333333333333,0.01923076923076923,0.6265060240963856,28.0,3.0,3.0,25.0,0.016107608052830402,0.6727272727272727
9,1,0.03,1748,92,12,3,0.03260869565217391,0.25,0.057692307692307696,0.5197478991596638,36.0,1.3333333333333333,4.666666666666667,31.333333333333332,0.050653818963438756,0.8356009070294784
9,3,0.0,1729,26,12,9,0.34615384615384615,0.75,0.4736842105263157,0.8158788255971764,8.11111111111111,4.555555555555555,7.222222222222222,8.666666666666666,0.04588007056882878,0.163126834752929
9,3,0.0,1730,25,12,8,0.32,0.6666666666666666,0.43243243243243246,0.8638929290625325,7.375,4.875,4.125,4.25,0.022702721270423082,0.04589841316815001
9,3,0.0,1731,28,12,7,0.25,0.5833333333333334,0.35000000000000003,0.7678077773465061,6.571428571428571,5.142857142857143,12.428571428571429,13.285714285714286,0.03173449230700879,0.2814507733054099
9,3,0.0,1732,33,12,5,0.15151515151515152,0.4166666666666667,0.2222222222222222,0.8123515086418001,5.2,3.6,10.2,9.8,0.02937177690618189,0.23364136775529176
9,3,0.0,1733,29,12,6,0.20689655172413793,0.5,0.2926829268292683,0.7850573848655423,8.166666666666666,5.333333333333333,9.833333333333334,9.0,0.04151415548895163,0.17383545161322936
9,3,0.0,1734,16,12,11,0.6875,0.9166666666666666,0.7857142857142857,0.8123749514848608,4.909090909090909,3.909090909090909,10.727272727272727,8.909090909090908,0.032945499572533336,0.21295729126709712
9,3,0.0,1735,31,12,7,0.22580645161290322,0.5833333333333334,0.3255813953488372,0.8114145978445542,8.285714285714286,4.857142857142857,7.428571428571429,8.571428571428571,0.027697932929206828,0.168205582298113
9,3,0.0,1736,21,12,9,0.42857142857142855,0.75,0.5454545454545454,0.8249163470371486,5.888888888888889,4.444444444444445,8.88888888888889,6.555555555555555,0.050566375336514216,0.14534333622418663
9,3,0.0,1737,29,12,9,0.3103448275862069,0.75,0.4390243902439025,0.7545951651787138,7.222222222222222,4.111111111111111,12.666666666666666,17.0,0.03121405240981196,0.28989662183581305
9,3,0.0,1738,22,12,9,0.4090909090909091,0.75,0.5294117647058824,0.8162623573443715,4.555555555555555,5.111111111111111,10.444444444444445,10.777777777777779,0.04114996228648682,0.24365695649671343
9,3,0.0,1739,29,12,6,0.20689655172413793,0.5,0.2926829268292683,0.6920183611948478,5.666666666666667,2.6666666666666665,19.333333333333332,21.333333333333332,0.05481087494754039,0.4211921452846013
9,3,0.0,1740,30,12,7,0.23333333333333334,0.5833333333333334,0.33333333333333337,0.6851553584396722,5.0,5.428571428571429,20.285714285714285,23.571428571428573,0.04031929957428176,0.5558396375469546
9,3,0.0,1741,21,12,9,0.42857142857142855,0.75,0.5454545454545454,0.7752049144526383,6.333333333333333,4.222222222222222,12.333333333333334,10.0,0.03086406442909711,0.2391492786107758
9,3,0.0,1742,29,12,10,0.3448275862068966,0.8333333333333334,0.4878048780487806,0.8006661333827191,6.7,3.9,9.6,12.3,0.04927496145231325,0.23637484939696302
9,3,0.0,1743,28,12,8,0.2857142857142857,0.6666666666666666,0.4,0.7349928132888461,6.125,3.375,15.5,17.375,0.03824492804210729,0.3730847043956383
9,3,0.0,1744,23,12,10,0.43478260869565216,0.8333333333333334,0.5714285714285714,0.8308575926601028,7.1,3.7,7.0,7.5,0.04841244241981121,0.1319955818829058
9,3,0.0,1745,24,12,10,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.7969512343105956,6.2,3.9,10.5,10.9,0.05418738449368256,0.2179197765029771
9,3,0.0,1746,30,12,7,0.23333333333333334,0.5833333333333334,0.33333333333333337,0.7222997902941817,4.571428571428571,4.0,18.0,17.714285714285715,0.03331714647346703,0.3925356768485933
9,3,0.0,1747,30,12,8,0.26666666666666666,0.6666666666666666,0.3809523809523809,0.7520691060661991,10.25,5.0,10.125,15.625,0.05896590266606477,0.26975566075771434
9,3,0.0,1748,30,12,8,0.26666666666666666,0.6666666666666666,0.3809523809523809,0.703657945736434,5.75,4.25,18.25,20.25,0.061397387340465306,0.43142367461987713
9,3,0.01,1729,29,12,7,0.2413793103448276,0.5833333333333334,0.34146341463414637,0.8585395571791578,7.857142857142857,4.285714285714286,4.142857142857143,4.285714285714286,0.04093994624737318,0.056073037239360066
9,3,0.01,1730,24,12,7,0.2916666666666667,0.5833333333333334,0.38888888888888895,0.8661450128934671,6.857142857142857,4.142857142857143,4.571428571428571,3.4285714285714284,0.020339764394329274,0.04689364520191587
9,3,0.01,1731,27,12,6,0.2222222222222222,0.5,0.30769230769230765,0.8005430530411607,6.166666666666667,5.0,10.5,8.0,0.025566360973661106,0.18388105796642384
9,3,0.01,1732,32,12,5,0.15625,0.4166666666666667,0.22727272727272727,0.8901497748774746,6.2,4.2,3.0,3.2,0.02129865869889651,0.06232924238212949
9,3,0.01,1733,27,12,5,0.18518518518518517,0.4166666666666667,0.2564102564102564,0.8372649958121254,8.6,5.0,5.4,3.2,0.033121566876939436,0.057484990116569046
9,3,0.01,1734,17,12,11,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.7988609437491637,5.818181818181818,3.727272727272727,11.0,9.363636363636363,0.03512145829788473,0.2194768254977422
9,3,0.01,1735,34,12,5,0.14705882352941177,0.4166666666666667,0.2173913043478261,0.7815071087094139,9.0,3.2,9.2,10.6,0.016714852092566825,0.22218586740325869
9,3,0.01,1736,19,12,9,0.47368421052631576,0.75,0.5806451612903226,0.8225397635274118,6.111111111111111,4.111111111111111,8.88888888888889,6.111111111111111,0.050566375336514216,0.13929563049375632
9,3,0.01,1737,29,12,9,0.3103448275862069,0.75,0.4390243902439025,0.7888585633150366,7.888888888888889,3.6666666666666665,9.333333333333334,13.0,0.027321905199551577,0.19937944162270702
9,3,0.01,1738,23,12,9,0.391304347826087,0.75,0.5142857142857143,0.8069015846115057,5.111111111111111,4.777777777777778,10.666666666666666,10.88888888888889,0.04114996228648682,0.23385259794999427
9,3,0.01,1739,28,12,6,0.21428571428571427,0.5,0.3,0.6700769369613284,7.666666666666667,2.6666666666666665,19.166666666666668,22.833333333333332,0.04634552207107743,0.4312987789596337
9,3,0.01,1740,26,12,6,0.23076923076923078,0.5,0.3157894736842105,0.7677289280280905,4.5,4.666666666666667,14.333333333333334,16.5,0.046638188318540295,0.35378964235553384
9,3,0.01,1741,20,12,8,0.4,0.6666666666666666,0.5,0.8044926473268464,6.625,4.0,9.875,6.25,0.026984321864951907,0.1530986098293612
9,3,0.01,1742,26,12,10,0.38461538461538464,0.8333333333333334,0.5263157894736842,0.8296286690262994,7.3,3.8,6.8,8.7,0.05379768970556559,0.13243002845515991
9,3,0.01,1743,27,12,6,0.2222222222222222,0.5,0.30769230769230765,0.8057505868693503,6.333333333333333,3.6666666666666665,9.833333333333334,9.833333333333334,0.027600118568107918,0.20673550274698052
9,3,0.01,1744,24,12,10,0.4166666666666667,0.8333333333333334,0.5555555555555556,0.8277343673455908,7.3,3.3,7.1,7.2,0.04794905936161061,0.14101344907746335
9,3,0.01,1745,24,12,9,0.375,0.75,0.5,0.8610613142925297,6.555555555555555,3.5555555555555554,5.333333333333333,4.111111111111111,0.04567114417193088,0.07819236566207359
9,3,0.01,1746,28,12,8,0.2857142857142857,0.6666666666666666,0.4,0.7327597869084937,5.0,3.75,16.875,15.625,0.03883657329754939,0.33552516908716096
9,3,0.01,1747,29,12,7,0.2413793103448276,0.5833333333333334,0.34146341463414637,0.7879467032290952,10.285714285714286,4.571428571428571,7.285714285714286,12.142857142857142,0.06669386720352795,0.2037383793640492
9,3,0.01,1748,28,12,8,0.2857142857142857,0.6666666666666666,0.4,0.6927817202462381,6.125,4.0,18.875,19.75,0.060815169105386216,0.4388733635419243
9,3,0.03,1729,30,12,7,0.23333333333333334,0.5833333333333334,0.33333333333333337,0.82918704575314,9.571428571428571,3.857142857142857,5.0,5.142857142857143,0.03838101980070818,0.10219079696320668
9,3,0.03,1730,27,12,6,0.2222222222222222,0.5,0.30769230769230765,0.8342988710635769,8.333333333333334,2.3333333333333335,6.0,4.0,0.03514425272465573,0.12401563864412163
9,3,0.03,1731,28,12,5,0.17857142857142858,0.4166666666666667,0.25,0.7783457492055055,13.4,4.8,5.6,8.2,0.03922630486454741,0.17231968810916176
9,3,0.03,1732,29,12,7,0.2413793103448276,0.5833333333333334,0.34146341463414637,0.8298069789262937,10.0,2.4285714285714284,4.428571428571429,5.857142857142857,0.021008043627003654,0.1420682813188049
9,3,0.03,1733,27,12,6,0.2222222222222222,0.5,0.30769230769230765,0.841044263634625,8.833333333333334,3.8333333333333335,4.666666666666667,4.833333333333333,0.027115825551705053,0.0768481037830883
9,3,0.03,1734,23,12,6,0.2608695652173913,0.5,0.3428571428571428,0.8229855858220111,9.166666666666666,3.0,6.166666666666667,3.0,0.025486777248632037,0.12190845704003599
9,3,0.03,1735,28,12,6,0.21428571428571427,0.5,0.3,0.7812857350277883,9.833333333333334,2.6666666666666665,8.333333333333334,11.166666666666666,0.02781507809370511,0.19209793947908374
9,3,0.03,1736,23,12,8,0.34782608695652173,0.6666666666666666,0.4571428571428571,0.7662296624615846,10.625,2.875,9.0,10.375,0.057735213570556415,0.26032549396303795
9,3,0.03,1737,27,12,8,0.2962962962962963,0.6666666666666666,0.41025641025641024,0.8362090211678319,8.75,3.0,5.25,4.25,0.020221037097806246,0.1218333711241285
9,3,0.03,1738,18,12,11,0.6111111111111112,0.9166666666666666,0.7333333333333334,0.8326298470355996,6.363636363636363,3.8181818181818183,7.7272727272727275,6.2727272727272725,0.03950750375811698,0.12231859868364016
9,3,0.03,1739,20,12,9,0.45,0.75,0.5625000000000001,0.8236572663484424,9.222222222222221,2.2222222222222223,6.0,3.4444444444444446,0.03209429566597491,0.14074331179835722
9,3,0.03,1740,26,12,5,0.19230769230769232,0.4166666666666667,0.2631578947368421,0.784351462480142,5.6,4.0,12.6,10.6,0.042708787858232136,0.21701857728104468
9,3,0.03,1741,23,12,7,0.30434782608695654,0.5833333333333334,0.4,0.8147666169199479,9.428571428571429,2.5714285714285716,6.714285714285714,3.5714285714285716,0.02714768359079795,0.14268782348189574
9,3,0.03,1742,28,12,8,0.2857142857142857,0.6666666666666666,0.4,0.8049535995522521,7.75,3.125,8.5,9.5,0.049844351008338214,0.17731509807561258
9,3,0.03,1743,29,12,6,0.20689655172413793,0.5,0.2926829268292683,0.8187264810679524,9.5,2.5,6.166666666666667,3.3333333333333335,0.03891131959987989,0.13915876194357205
9,3,0.03,1744,20,12,10,0.5,0.8333333333333334,0.625,0.842227721062582,7.9,2.7,5.7,2.6,0.048487430376624306,0.10548416570891568
9,3,0.03,1745,23,12,10,0.43478260869565216,0.8333333333333334,0.5714285714285714,0.832158454481571,8.3,3.2,6.2,4.5,0.044418332738752696,0.10462722541007037
9,3,0.03,1746,28,12,6,0.21428571428571427,0.5,0.3,0.7263507441201554,7.0,1.6666666666666667,15.5,15.166666666666666,0.036953359817241495,0.4057076596510063
9,3,0.03,1747,27,12,8,0.2962962962962963,0.6666666666666666,0.41025641025641024,0.8258709846987891,10.625,4.125,4.125,7.0,0.05451056118187904,0.10966246400926852
9,3,0.03,1748,32,12,4,0.125,0.3333333333333333,0.18181818181818182,0.8280315984744849,9.0,3.0,5.75,3.75,0.055938437360079085,0.1145487592856014
9,5,0.0,1729,17,12,12,0.7058823529411765,1.0,0.8275862068965517,0.7601028784483966,7.416666666666667,5.833333333333333,12.666666666666666,10.25,0.04680395829125931,0.26229745146763433
9,5,0.0,1730,21,12,9,0.42857142857142855,0.75,0.5454545454545454,0.8124490025701193,7.0,5.444444444444445,8.777777777777779,7.333333333333333,0.03151213599190276,0.15563974882822362
9,5,0.0,1731,13,12,12,0.9230769230769231,1.0,0.9600000000000001,0.8511074104343207,6.833333333333333,6.75,6.0,2.5,0.0316603217978155,0.02926999316187769
9,5,0.0,1732,18,12,10,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.799339465864459,5.9,4.8,10.7,9.4,0.025585737996541312,0.2173410107547349
9,5,0.0,1733,18,12,11,0.6111111111111112,0.9166666666666666,0.7333333333333334,0.8513284651622666,7.7272727272727275,6.0,4.909090909090909,4.636363636363637,0.0334408556382219,0.031998594079645566
9,5,0.0,1734,13,12,12,0.9230769230769231,1.0,0.9600000000000001,0.8261921205581881,6.333333333333333,5.166666666666667,8.416666666666666,6.25,0.03287144262799894,0.12055220914380486
9,5,0.0,1735,20,12,10,0.5,0.8333333333333334,0.625,0.7956487665623319,6.9,5.9,10.1,9.8,0.025351410642078253,0.20807314449804823
9,5,0.0,1736,15,12,10,0.6666666666666666,0.8333333333333334,0.7407407407407408,0.8022872980073792,7.0,5.2,10.0,6.6,0.04206935400173646,0.13046440890095984
9,5,0.0,1737,17,12,11,0.6470588235294118,0.9166666666666666,0.7586206896551724,0.8462109119821988,6.181818181818182,5.7272727272727275,6.636363636363637,7.181818181818182,0.018664915400804918,0.11938444998033894
9,5,0.0,1738,18,12,9,0.5,0.75,0.6,0.831662418123037,5.777777777777778,6.333333333333333,8.333333333333334,6.111111111111111,0.03518789635560645,0.1541722028147232
9,5,0.0,1739,17,12,7,0.4117647058823529,0.5833333333333334,0.4827586206896552,0.8445991645424906,7.285714285714286,4.857142857142857,6.142857142857143,2.2857142857142856,0.03446112430336926,0.047980548116171994
9,5,0.0,1740,21,12,9,0.42857142857142855,0.75,0.5454545454545454,0.77129725400879,6.888888888888889,6.666666666666667,12.222222222222221,11.11111111111111,0.03284761454182138,0.2525886187258506
9,5,0.0,1741,14,12,11,0.7857142857142857,0.9166666666666666,0.8461538461538461,0.8360708597534537,7.454545454545454,5.636363636363637,6.818181818181818,1.9090909090909092,0.030432660025908963,0.047310302603141334
9,5,0.0,1742,18,12,11,0.6111111111111112,0.9166666666666666,0.7333333333333334,0.8643376549744549,6.818181818181818,5.454545454545454,4.7272727272727275,3.1818181818181817,0.04486114061992597,0.08268040777636493
9,5,0.0,1743,17,12,12,0.7058823529411765,1.0,0.8275862068965517,0.7751803038467614,6.5,6.333333333333333,12.083333333333334,11.416666666666666,0.042896148981360814,0.2919601811299693
9,5,0.0,1744,18,12,11,0.6111111111111112,0.9166666666666666,0.7333333333333334,0.8520606080593645,7.090909090909091,4.818181818181818,5.636363636363637,2.909090909090909,0.04966219854832211,0.060835944796916744
9,5,0.0,1745,15,12,12,0.8,1.0,0.888888888888889,0.8239678735737367,6.833333333333333,5.25,8.083333333333334,6.583333333333333,0.04793094669264273,0.10660200465986214
9,5,0.0,1746,17,12,10,0.5882352941176471,0.8333333333333334,0.6896551724137931,0.7941260527374598,6.5,6.1,10.6,10.1,0.025798109400559655,0.18702594673429923
9,5,0.0,1747,18,12,10,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.8382767334336954,5.9,6.4,7.6,6.9,0.05275982197945446,0.1284014475675282
9,5,0.0,1748,21,12,9,0.42857142857142855,0.75,0.5454545454545454,0.8151351909003606,5.666666666666667,5.333333333333333,10.0,6.777777777777778,0.04105278513365001,0.1467760763516636
9,5,0.01,1729,16,12,12,0.75,1.0,0.8571428571428571,0.8097608811843746,7.833333333333333,5.583333333333333,8.416666666666666,4.583333333333333,0.04555061346082271,0.11213821138750817
9,5,0.01,1730,20,12,9,0.45,0.75,0.5625000000000001,0.8355022090535583,7.888888888888889,5.333333333333333,6.333333333333333,3.111111111111111,0.03069497502229806,0.05659529734474775
9,5,0.01,1731,15,12,10,0.6666666666666666,0.8333333333333334,0.7407407407407408,0.8495073334400349,6.8,6.1,6.2,3.0,0.036474330311195735,0.027888346152904107
9,5,0.01,1732,19,12,10,0.5263157894736842,0.8333333333333334,0.6451612903225806,0.8626395766064304,6.9,4.5,4.8,2.5,0.01650330725433056,0.05858383511052464
9,5,0.01,1733,18,12,10,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.8455222749838353,7.8,6.2,5.4,4.2,0.03415298778986927,0.023024846529385246
9,5,0.01,1734,12,12,12,1.0,1.0,1.0,0.8554066799451614,6.333333333333333,4.833333333333333,6.166666666666667,3.0,0.03448491141338545,0.058953042226209756
9,5,0.01,1735,18,12,10,0.5555555555555556,0.8333333333333334,0.6666666666666667,0.8608483463942646,6.9,5.6,5.0,2.9,0.029585103934125622,0.05111733572259889
